,Price,Load_DA_Forecast,Renewables_DA_Forecast
2018-11-24 04:00:00,50.36,45664.9175,4194.86
2018-11-24 05:00:00,50.13,45927695,4353.969999999999
2018-11-24 06:00:00,50.36,47618.3575,4609.67
2018-11-24 07:00:00,53.35,51020.7525,4845535
2018-11-24 08:00:00,63.17,54495465,5018.672500000001
2018-11-24 09:00:00,72.2,56960.2825,5592.5625
2018-11-24 10:00:00,73.49,58145.8425,6167.264999999999
2018-11-24 11:00:00,73.17,58973.4175,6512.26
2018-11-24 12:00:00,73.01,58204.8425,6652055
2018-11-24 13:00:00,66.93,56298405,6500.672499999999
2018-11-24 14:00:00,64.57,54830975,6103135
2018-11-24 15:00:00,65.04,54802.38,5606.41
2018-11-24 16:00:00,68.11,56039805,5597.2
2018-11-24 17:00:00,74.5,59498.1525,5957.42
2018-11-24 18:00:00,70.8,60033.8275,6272.4025
2018-11-24 19:00:00,71.79,58297.2175,6382.5875
2018-11-24 20:00:00,61.97,55321.6175,6139.8099999999995
2018-11-24 21:00:00,56.21,52990.1625,5808.3325
2018-11-24 22:00:00,55.04,51621.8075,5480.5375
2018-11-24 23:00:00,49.31,48022.9775,5158.424999999999
2018-11-25 00:00:00,51.94,46060.3975,4751.4125
2018-11-25 01:00:00,49.86,44115755,4947.4675
2018-11-25 02:00:00,50.34,43033.0425,5132025
2018-11-25 03:00:00,48.46,42810.6175,5244.764999999999
2018-11-25 04:00:00,48.07,42844.9325,5354195
2018-11-25 05:00:00,48.07,42921.2275,5485.16
2018-11-25 06:00:00,49.09,43627.0275,5658.1675
2018-11-25 07:00:00,47.97,45971855,5842.2675
2018-11-25 08:00:00,54.16,49362.45,6673.67
2018-11-25 09:00:00,59.06,52385.5225,8498.5975
2018-11-25 10:00:00,60.84,54347.0075,10154.55
2018-11-25 11:00:00,63.26,55941785,11085305
2018-11-25 12:00:00,52.96,55254.3375,11000.939999999999
2018-11-25 13:00:00,49.87,53599.2075,10310.212500000001
2018-11-25 14:00:00,58.76,52222.7525,9372.9275
2018-11-25 15:00:00,50.93,52166.06,8681895
2018-11-25 16:00:00,61.47,53908.4,9212605
2018-11-25 17:00:00,67.65,57529.7725,10640385
2018-11-25 18:00:00,65.45,58148.5125,11972.880000000001
2018-11-25 19:00:00,52.95,56980.5775,12896035
2018-11-25 20:00:00,52.45,54421.9975,13440.8575
2018-11-25 21:00:00,50.19,52537.5375,13872.02
2018-11-25 22:00:00,50.62,51877995,14022.96
2018-11-25 23:00:00,47.88,48528575,14120165
2018-11-26 00:00:00,49.45,47777.1175,13156.3525
2018-11-26 01:00:00,47.91,46296.4475,13188.3625
2018-11-26 02:00:00,46.42,45720985,13405.342499999999
2018-11-26 03:00:00,45.07,46024.0375,13521.477499999999
2018-11-26 04:00:00,44.8,47693895,13581.92
2018-11-26 05:00:00,48.8,51412.4675,13666085
2018-11-26 06:00:00,56.94,59931.9125,13913.1975
2018-11-26 07:00:00,79.27,65787.6175,14073.307499999999
2018-11-26 08:00:00,83.08,68431.9525,14297.7475
2018-11-26 09:00:00,81.21,69009.1625,14611.0625
2018-11-26 10:00:00,80.25,70254.3875,14515765
2018-11-26 11:00:00,86.99,71618.0125,13897.855000000001
2018-11-26 12:00:00,86.93,70797.5925,12876.6
2018-11-26 13:00:00,92.42,69953185,11639.032500000001
2018-11-26 14:00:00,94.74,68758.1325,10487.5
2018-11-26 15:00:00,95.0,67786345,9571765
2018-11-26 16:00:00,100.02,68018045,9412575
2018-11-26 17:00:00,105.02,70260.41,9718.6975
2018-11-26 18:00:00,94.05,70069.2525,9869015
2018-11-26 19:00:00,85.0,68628.6225,9608.88
2018-11-26 20:00:00,77.61,65055.0125,8866.1275
2018-11-26 21:00:00,70.96,61736855,7975.9825
2018-11-26 22:00:00,59.92,58760.43,7076.974999999999
2018-11-26 23:00:00,56.19,54372315,6352785
2018-11-27 00:00:00,54.18,52101.9275,5040.155000000001
2018-11-27 01:00:00,52.55,50270.0425,4547005
2018-11-27 02:00:00,52.57,49402.08,4186.3775
2018-11-27 03:00:00,51.01,49594.8175,3897105
2018-11-27 04:00:00,51.55,50764.5675,3665.85
2018-11-27 05:00:00,54.97,53713.3325,3548.2075
2018-11-27 06:00:00,71.9,60881.4775,3471.6025
2018-11-27 07:00:00,93.03,67116.9825,3362.3300000000004
2018-11-27 08:00:00,100.0,69927.8425,3451.46
2018-11-27 09:00:00,99.0,70226205,4225.52
2018-11-27 10:00:00,93.37,71232.8625,5250.5475
2018-11-27 11:00:00,95.0,72192.4425,6052.0
2018-11-27 12:00:00,88.98,71452.8575,6273.1225
2018-11-27 13:00:00,88.21,71040.6975,5885.26
2018-11-27 14:00:00,85.99,69822305,4950.297500000001
2018-11-27 15:00:00,86.94,69205.05,3901.7250000000004
2018-11-27 16:00:00,87.19,68982.7425,3893.3499999999995
2018-11-27 17:00:00,98.27,70524.37,4775.9225
2018-11-27 18:00:00,92.43,70195.9525,5659.7625
2018-11-27 19:00:00,82.76,68648.64,6596.352500000001
2018-11-27 20:00:00,70.16,65275705,7725.9725
2018-11-27 21:00:00,57.55,62147.4675,8927.3625
2018-11-27 22:00:00,54.43,59280135,9892175
2018-11-27 23:00:00,50.09,54831115,10558.9525
2018-11-28 00:00:00,48.97,50488995,11576.6775
2018-11-28 01:00:00,47.57,48674.0,12349.09
2018-11-28 02:00:00,47.01,47783315,13014.25
2018-11-28 03:00:00,46.28,48457.0775,13858.252499999999
2018-11-28 04:00:00,46.73,49657185,14819.727499999999
2018-11-28 05:00:00,48.95,52669315,15823.3975
2018-11-28 06:00:00,55.78,60311075,17081.427499999998
2018-11-28 07:00:00,67.76,65955.32,18087405
2018-11-28 08:00:00,70.0,68247.1725,19616825
2018-11-28 09:00:00,65.29,68896.6475,22652.16
2018-11-28 10:00:00,55.22,69631.83,25387.387499999997
2018-11-28 11:00:00,53.54,70948.77,26928.13
2018-11-28 12:00:00,52.88,70553.15,27142.760000000002
2018-11-28 13:00:00,52.88,69991.2625,26167905
2018-11-28 14:00:00,53.21,68863.4375,24683155
2018-11-28 15:00:00,57.25,68150.7625,23560.77
2018-11-28 16:00:00,60.73,68515.81,24279.449999999997
2018-11-28 17:00:00,62.25,69956.0,25913.199999999997
2018-11-28 18:00:00,51.63,69424.74,27247.260000000002
2018-11-28 19:00:00,50.42,68077.06,28167015
2018-11-28 20:00:00,47.79,64737.8475,28624.75
2018-11-28 21:00:00,46.21,61514.7325,28927.8575
2018-11-28 22:00:00,44.91,58754.11,28582705
2018-11-28 23:00:00,38.47,54307.4775,28511.1
2018-11-29 00:00:00,40.95,52881.63,28650.9925
2018-11-29 01:00:00,36.84,51136.37,28331745
2018-11-29 02:00:00,35.1,50320.9575,27805.3525
2018-11-29 03:00:00,37.57,50584.9275,27170.6125
2018-11-29 04:00:00,39.94,51917.1675,26487.1375
2018-11-29 05:00:00,43.69,54871.8575,25884.9575
2018-11-29 06:00:00,52.51,61875.3925,25747.8225
2018-11-29 07:00:00,59.71,66774.6025,25595.4925
2018-11-29 08:00:00,61.87,68921.8275,26449275
2018-11-29 09:00:00,53.75,69590.37,28483.9825
2018-11-29 10:00:00,57.96,70273.5425,30575695
2018-11-29 11:00:00,56.55,70796.9775,31826.539999999997
2018-11-29 12:00:00,55.8,69868.49,31667.91
2018-11-29 13:00:00,56.56,69485.6625,30721125
2018-11-29 14:00:00,55.67,68627.14,29730.1075
2018-11-29 15:00:00,56.67,67987.5175,28994.087499999998
2018-11-29 16:00:00,57.09,68096.4525,29125925
2018-11-29 17:00:00,59.36,69725.0325,29759.9825
2018-11-29 18:00:00,58.7,69341.6275,30288.864999999998
2018-11-29 19:00:00,55.68,67841.4125,30318.9675
2018-11-29 20:00:00,47.88,64536055,29682.4575
2018-11-29 21:00:00,45.63,61271535,28900.3075
2018-11-29 22:00:00,43.78,58055795,27515.8225
2018-11-29 23:00:00,40.31,54099025,26624.5275
2018-11-30 00:00:00,36.13,51955.6425,25314895
2018-11-30 01:00:00,37.68,50089245,24609175
2018-11-30 02:00:00,37.53,49232025,24170.4775
2018-11-30 03:00:00,37.86,49393.8525,23820.447500000002
2018-11-30 04:00:00,39.51,50714.3125,23375.949999999997
2018-11-30 05:00:00,43.05,53493.7775,22863.572500000002
2018-11-30 06:00:00,50.52,60594765,22567.222500000003
2018-11-30 07:00:00,66.84,66138475,21958.04
2018-11-30 08:00:00,68.02,68552.67,21576.4175
2018-11-30 09:00:00,68.03,68696155,21501885
2018-11-30 10:00:00,68.19,69285.5175,21461.45
2018-11-30 11:00:00,67.98,70432.6525,21077115
2018-11-30 12:00:00,67.2,69418905,20163.91
2018-11-30 13:00:00,67.24,68488.2275,19067.502500000002
2018-11-30 14:00:00,65.3,67268.5025,17786.9425
2018-11-30 15:00:00,64.95,66581125,16342515
2018-11-30 16:00:00,67.24,66985.3575,15777.57
2018-11-30 17:00:00,72.34,68686.74,16024.592499999999
2018-11-30 18:00:00,68.92,68033115,16276.002499999999
2018-11-30 19:00:00,63.5,66193.6525,16513.0875
2018-11-30 20:00:00,66.27,62922.4525,16602.15
2018-11-30 21:00:00,57.55,59524.1075,16538655
2018-11-30 22:00:00,53.91,56709.2675,16294.7425
2018-11-30 23:00:00,44.29,52702.2025,16131.6975
2018-12-01 00:00:00,44.33,50825.3225,16199.1125
2018-12-01 01:00:00,42.09,48668335,16258.072500000002
2018-12-01 02:00:00,42.03,47479665,16439.302499999998
2018-12-01 03:00:00,42.05,47164.64,16568955
2018-12-01 04:00:00,44.56,47406.7125,16607.17
2018-12-01 05:00:00,43.37,47512.77,16587.2975
2018-12-01 06:00:00,42.89,48394975,16736215
2018-12-01 07:00:00,45.6,51671.4125,16658235
2018-12-01 08:00:00,53.91,55168.76,17059.7425
2018-12-01 09:00:00,61.23,57980345,18396.2
2018-12-01 10:00:00,57.39,59046515,19996.1725
2018-12-01 11:00:00,58.4,59938.01,21579.2575
2018-12-01 12:00:00,58.15,59265.0575,22291.762499999997
2018-12-01 13:00:00,51.88,57796.2775,21766.87
2018-12-01 14:00:00,51.02,56202.18,20324.7175
2018-12-01 15:00:00,52.3,56389.6975,18884.6325
2018-12-01 16:00:00,51.23,58150725,19157.4525
2018-12-01 17:00:00,58.35,61000.6925,21229.067499999997
2018-12-01 18:00:00,49.6,61089.66,23400775
2018-12-01 19:00:00,45.37,59240265,25297.795000000002
2018-12-01 20:00:00,37.55,56144.1175,26860.8825
2018-12-01 21:00:00,32.05,53981.4925,28295.5625
2018-12-01 22:00:00,34.35,52679.7175,28887.9175
2018-12-01 23:00:00,25.0,49292145,29265.745000000003
2018-12-02 00:00:00,30.26,47018.5475,28012.0525
2018-12-02 01:00:00,24.35,45077.8925,28256.670000000002
2018-12-02 02:00:00,22.58,44315.6875,28085.239999999998
2018-12-02 03:00:00,21.22,44151.2,28030.012499999997
2018-12-02 04:00:00,20.82,44289085,27850.1275
2018-12-02 05:00:00,19.65,44200.9325,27833055
2018-12-02 06:00:00,17.07,44465.89,28334.88
2018-12-02 07:00:00,20.86,47302235,28380.159999999996
2018-12-02 08:00:00,24.38,50739.1925,28672.6
2018-12-02 09:00:00,30.76,53707.63,29294.0075
2018-12-02 10:00:00,36.96,55634625,29860.555000000004
2018-12-02 11:00:00,39.11,57612.39,30277.352499999997
2018-12-02 12:00:00,39.16,57119.2975,30573765
2018-12-02 13:00:00,36.27,55504.5875,30881.8475
2018-12-02 14:00:00,31.76,54153515,31160695
2018-12-02 15:00:00,30.54,54279.2425,31353.97
2018-12-02 16:00:00,30.31,56147.5925,31539225
2018-12-02 17:00:00,38.37,59639.0575,31423.46
2018-12-02 18:00:00,38.39,59948.5175,31685.47
2018-12-02 19:00:00,36.28,58519635,31653.0875
2018-12-02 20:00:00,36.86,55573.7325,31249.737500000003
2018-12-02 21:00:00,33.41,53766255,30802.1175
2018-12-02 22:00:00,37.04,52953915,29919.204999999998
2018-12-02 23:00:00,28.37,49486125,29601.920000000002
2018-12-03 00:00:00,21.56,48137865,26419675
2018-12-03 01:00:00,21.25,46673.0225,26340.88
2018-12-03 02:00:00,21.56,46173.6375,26370215
2018-12-03 03:00:00,21.2,46500895,26660325
2018-12-03 04:00:00,20.64,48161.4325,27123.3875
2018-12-03 05:00:00,25.96,51825.6775,27961.082499999997
2018-12-03 06:00:00,47.66,59714845,29245.7625
2018-12-03 07:00:00,53.67,65816.2375,29823.11
2018-12-03 08:00:00,53.69,68628255,30459.6775
2018-12-03 09:00:00,51.23,69390345,31672.26
2018-12-03 10:00:00,49.58,70026.03,33228.1275
2018-12-03 11:00:00,49.3,71132.3175,34571.8575
2018-12-03 12:00:00,49.2,70466185,34881.3125
2018-12-03 13:00:00,49.33,69923.7025,33571.16
2018-12-03 14:00:00,49.69,68881.5975,30857.295000000002
2018-12-03 15:00:00,55.58,68189.0375,27926605
2018-12-03 16:00:00,52.17,69250.3825,26146.03
2018-12-03 17:00:00,60.04,71552.4375,25426.6875
2018-12-03 18:00:00,64.89,71271.5525,24846.2275
2018-12-03 19:00:00,61.6,69415565,24430.9925
2018-12-03 20:00:00,55.46,65729555,24412.91
2018-12-03 21:00:00,47.56,62456405,24550215
2018-12-03 22:00:00,46.03,59487.5475,24477.152500000004
2018-12-03 23:00:00,41.95,55010.1475,24717945
2018-12-04 00:00:00,36.22,51751.7575,26161.3625
2018-12-04 01:00:00,31.54,49999.1625,26791805
2018-12-04 02:00:00,31.06,49337.16,27192595
2018-12-04 03:00:00,27.97,49694075,27550.394999999997
2018-12-04 04:00:00,31.88,50982.5825,27390715
2018-12-04 05:00:00,39.87,54254.5675,26751.7475
2018-12-04 06:00:00,47.76,62330.0875,26225.9075
2018-12-04 07:00:00,49.4,67643.3175,25148.64
2018-12-04 08:00:00,54.99,69815.1875,24308815
2018-12-04 09:00:00,49.84,70239.25,25121.54
2018-12-04 10:00:00,48.81,70837.8475,26932.159999999996
2018-12-04 11:00:00,47.03,71527255,28504.62
2018-12-04 12:00:00,46.61,70956505,28915.7
2018-12-04 13:00:00,47.18,70515.5725,27367375
2018-12-04 14:00:00,50.97,69492.21,24002.18
2018-12-04 15:00:00,61.79,69046385,19796.9175
2018-12-04 16:00:00,65.23,69777.0125,17287515
2018-12-04 17:00:00,70.84,71523.0325,16258705
2018-12-04 18:00:00,72.43,70904.75,15300.2775
2018-12-04 19:00:00,70.36,69218.0125,14379.6775
2018-12-04 20:00:00,68.14,65800.8975,13556.4475
2018-12-04 21:00:00,60.9,62542.79,12857.52
2018-12-04 22:00:00,53.87,59631.18,12323.3475
2018-12-04 23:00:00,50.88,54903795,12020.48
2018-12-05 00:00:00,48.7,53182555,11464.9825
2018-12-05 01:00:00,46.95,51379575,11272335
2018-12-05 02:00:00,47.1,50726105,11095.1575
2018-12-05 03:00:00,46.33,51086.56,10934.98
2018-12-05 04:00:00,47.08,52566.0825,10756.1775
2018-12-05 05:00:00,47.08,55886065,10335.974999999999
2018-12-05 06:00:00,57.08,63361.82,9940.0125
2018-12-05 07:00:00,67.03,68698.81,9548.4125
2018-12-05 08:00:00,69.94,71037.6175,9835.845000000001
2018-12-05 09:00:00,68.17,71591.01,11785.8075
2018-12-05 10:00:00,68.66,72168.5475,13626.907500000001
2018-12-05 11:00:00,68.79,73251.93,14084.454999999998
2018-12-05 12:00:00,67.06,72295855,13194.6625
2018-12-05 13:00:00,67.78,72141.3925,11621.66
2018-12-05 14:00:00,68.7,71110695,10149.7325
2018-12-05 15:00:00,68.77,70499.41,9416085
2018-12-05 16:00:00,67.54,70833.3025,11077235
2018-12-05 17:00:00,69.45,72337.94,13818.907500000001
2018-12-05 18:00:00,68.09,71701.95,16182.390000000001
2018-12-05 19:00:00,63.03,69869.4175,17888.870000000003
2018-12-05 20:00:00,53.41,66461395,18800.9225
2018-12-05 21:00:00,49.21,63479.4175,19425.47
2018-12-05 22:00:00,48.57,60272775,19525.0625
2018-12-05 23:00:00,46.54,55689.3975,19584.052499999998
2018-12-06 00:00:00,41.01,52427.0675,20467.6475
2018-12-06 01:00:00,42.26,50593.75,19766.7825
2018-12-06 02:00:00,41.74,49861475,18940.77
2018-12-06 03:00:00,41.98,50201.42,18131475
2018-12-06 04:00:00,42.07,51532.0425,17280325
2018-12-06 05:00:00,47.7,54580.5975,16467.91
2018-12-06 06:00:00,54.04,62237.6525,15727295
2018-12-06 07:00:00,64.04,68293.85,15134.380000000001
2018-12-06 08:00:00,67.17,70580495,14762.1425
2018-12-06 09:00:00,66.95,70641.9525,14844.095000000001
2018-12-06 10:00:00,67.29,71498.9525,15124125
2018-12-06 11:00:00,67.07,72445.3575,15694.7725
2018-12-06 12:00:00,66.11,71559545,16308.1675
2018-12-06 13:00:00,65.23,71265.5475,16848.7225
2018-12-06 14:00:00,64.23,70133.7125,17431.82
2018-12-06 15:00:00,60.85,69339665,18075.65
2018-12-06 16:00:00,61.99,69880.4025,19260.25
2018-12-06 17:00:00,58.55,71753035,20694.7925
2018-12-06 18:00:00,55.84,70927.77,22031035
2018-12-06 19:00:00,53.18,69240555,23295.7
2018-12-06 20:00:00,51.06,65764235,24545735
2018-12-06 21:00:00,49.08,62638245,25736385
2018-12-06 22:00:00,46.62,59544.6225,26392235
2018-12-06 23:00:00,37.87,55005.0475,27193.9825
2018-12-07 00:00:00,35.83,54227725,28432.827500000003
2018-12-07 01:00:00,32.17,52305.49,28696.1575
2018-12-07 02:00:00,29.88,51471.9925,28375.0575
2018-12-07 03:00:00,28.59,51626.9,27843505
2018-12-07 04:00:00,26.43,53021.08,27232.7475
2018-12-07 05:00:00,33.44,55880.1,26821065
2018-12-07 06:00:00,48.57,62957.59,26924.4225
2018-12-07 07:00:00,61.13,68576.1975,27209.5325
2018-12-07 08:00:00,59.95,70641.5175,28429.7325
2018-12-07 09:00:00,54.5,71134.1925,30179.3975
2018-12-07 10:00:00,53.23,71696.2925,32169.3275
2018-12-07 11:00:00,52.8,72680.0775,33999.73
2018-12-07 12:00:00,51.69,71496.3575,35275.6775
2018-12-07 13:00:00,49.79,70593.3725,35933185
2018-12-07 14:00:00,48.04,69401675,35921.8325
2018-12-07 15:00:00,46.03,68896.4675,35884265
2018-12-07 16:00:00,48.06,70020.7925,36476535
2018-12-07 17:00:00,49.0,71757.8575,36947.5
2018-12-07 18:00:00,48.53,70627.76,37243845
2018-12-07 19:00:00,47.22,68461.0075,37163.6025
2018-12-07 20:00:00,40.49,64939.0025,37053185
2018-12-07 21:00:00,32.47,61885935,37506.997500000005
2018-12-07 22:00:00,27.18,58992.92,37357.7675
2018-12-07 23:00:00,16.85,54846.69,37559.37
2018-12-08 00:00:00,10.56,51667.9175,38598.8125
2018-12-08 01:00:00,6.53,49644865,38776.0875
2018-12-08 02:00:00,1.34,48723.0775,38739.3275
2018-12-08 03:00:00,-0.08,48567095,38650.9475
2018-12-08 04:00:00,0.06,48949385,38546.6725
2018-12-08 05:00:00,0.09,49212.9625,38482315
2018-12-08 06:00:00,1.71,50652.8925,39073.78
2018-12-08 07:00:00,15.74,53836.6225,38626.524999999994
2018-12-08 08:00:00,15.88,57375215,39164.542499999996
2018-12-08 09:00:00,12.39,60131.94,40739975
2018-12-08 10:00:00,6.91,61081.4025,42437.6625
2018-12-08 11:00:00,10.45,62131.25,43488.5
2018-12-08 12:00:00,19.03,60926.58,43937955
2018-12-08 13:00:00,19.6,59592.3925,43943.3175
2018-12-08 14:00:00,20.25,58195115,43475.369999999995
2018-12-08 15:00:00,20.97,58306.8775,42766.56
2018-12-08 16:00:00,20.94,60326.7525,42397.292499999996
2018-12-08 17:00:00,20.81,62768.0875,42165.3525
2018-12-08 18:00:00,25.46,62611215,41866.22
2018-12-08 19:00:00,21.05,60705.8725,41323.7475
2018-12-08 20:00:00,15.84,57365.9425,40749.25
2018-12-08 21:00:00,0.05,55093.1375,40401675
2018-12-08 22:00:00,10.69,53427.07,39488815
2018-12-08 23:00:00,8.5,50143.5975,39277.6175
2018-12-09 00:00:00,-0.78,47948465,37312.66
2018-12-09 01:00:00,-1.72,46116.1825,37486435
2018-12-09 02:00:00,-8.48,45354.3425,37866.097499999996
2018-12-09 03:00:00,-5.08,45184.52,38098.542499999996
2018-12-09 04:00:00,-9.0,45524.9725,38037.59
2018-12-09 05:00:00,-6.21,45400365,37736.88
2018-12-09 06:00:00,-16.62,45569.5925,37907.8675
2018-12-09 07:00:00,-10.93,47624.9675,37380.887500000004
2018-12-09 08:00:00,-4.74,50592.5525,36953.74
2018-12-09 09:00:00,8.33,53703.4875,37098.94
2018-12-09 10:00:00,20.51,55296.1975,37661.5925
2018-12-09 11:00:00,25.62,57646.92,38201525
2018-12-09 12:00:00,25.21,56918.6475,38002.787500000006
2018-12-09 13:00:00,20.52,55525.79,37220.47749999999
2018-12-09 14:00:00,19.39,54178095,36340.7
2018-12-09 15:00:00,19.33,54401.0125,35631.8125
2018-12-09 16:00:00,17.79,56516465,35219415
2018-12-09 17:00:00,21.39,59428.2375,35824.7125
2018-12-09 18:00:00,30.93,59792.4725,36720.917499999996
2018-12-09 19:00:00,19.44,58407.4825,37371.957500000004
2018-12-09 20:00:00,11.69,56277.86,37755.7825
2018-12-09 21:00:00,3.74,54537235,38142.3475
2018-12-09 22:00:00,19.49,53738.0725,37825.87
2018-12-09 23:00:00,14.19,50455.8225,37834.57
2018-12-10 00:00:00,4.96,48492.7325,38593405
2018-12-10 01:00:00,2.19,46924.8975,38200.69
2018-12-10 02:00:00,0.12,46392975,37795.4975
2018-12-10 03:00:00,0.91,46803.8475,37428.112499999996
2018-12-10 04:00:00,0.06,48458.1225,37187.2675
2018-12-10 05:00:00,21.17,52263.7125,36926.28
2018-12-10 06:00:00,44.51,61209.8525,37207.8025
2018-12-10 07:00:00,55.97,67405.19,36892.3275
2018-12-10 08:00:00,51.18,69956.53,36826265
2018-12-10 09:00:00,52.48,70316.6,38100.2075
2018-12-10 10:00:00,48.89,71339.91,40270.6175
2018-12-10 11:00:00,39.49,72803.8725,41455.3675
2018-12-10 12:00:00,38.09,71827.2875,42236.53999999999
2018-12-10 13:00:00,43.21,71395.32,41703195
2018-12-10 14:00:00,47.94,70202545,39852.1
2018-12-10 15:00:00,51.3,69380405,37487395
2018-12-10 16:00:00,50.59,68641.85,36376.0525
2018-12-10 17:00:00,50.68,68979.74,36053235
2018-12-10 18:00:00,49.14,68653.6325,35643.7975
2018-12-10 19:00:00,49.39,67277.7725,35154.3
2018-12-10 20:00:00,47.73,65038925,34629.8975
2018-12-10 21:00:00,39.63,62908.8025,34461965
2018-12-10 22:00:00,39.59,59795.5825,33813.3425
2018-12-10 23:00:00,38.65,55255.55,33340.8675
2018-12-11 00:00:00,35.64,52815455,30863.03
2018-12-11 01:00:00,31.87,51279.5025,30537.045000000002
2018-12-11 02:00:00,35.26,50608095,29978.442499999997
2018-12-11 03:00:00,35.03,51055.5275,29448795
2018-12-11 04:00:00,33.49,52511.41,28867.5875
2018-12-11 05:00:00,33.02,55379535,29038.032499999998
2018-12-11 06:00:00,44.63,62661.6175,28784215
2018-12-11 07:00:00,52.66,68400.4125,27559.6625
2018-12-11 08:00:00,57.62,70773.76,26269.6475
2018-12-11 09:00:00,54.06,71080705,25830.792499999996
2018-12-11 10:00:00,53.55,71763.7325,26159.5975
2018-12-11 11:00:00,59.75,72817.6025,25692.102499999997
2018-12-11 12:00:00,62.73,72036.6425,24535.9575
2018-12-11 13:00:00,65.06,71850.3225,22553.227499999997
2018-12-11 14:00:00,65.91,70784.5025,19718.99
2018-12-11 15:00:00,67.65,70236365,16491.64
2018-12-11 16:00:00,69.93,70626.7825,14745.570000000002
2018-12-11 17:00:00,81.36,72211065,14068.517500000002
2018-12-11 18:00:00,75.93,71391.4575,13315.259999999998
2018-12-11 19:00:00,70.74,69683.41,12395.039999999999
2018-12-11 20:00:00,68.04,66401.75,11351.2325
2018-12-11 21:00:00,64.07,63296685,10356.327500000001
2018-12-11 22:00:00,58.48,60218.49,9404.0325
2018-12-11 23:00:00,52.4,55819265,8638.2
2018-12-12 00:00:00,50.02,53712.46,8614.1125
2018-12-12 01:00:00,48.7,51954355,8117525
2018-12-12 02:00:00,49.01,51208.6675,7726.1675000000005
2018-12-12 03:00:00,48.28,51602.4675,7287.522500000001
2018-12-12 04:00:00,48.69,52984085,6939.6675000000005
2018-12-12 05:00:00,52.29,55859135,6662.5475
2018-12-12 06:00:00,66.47,62839955,6429.969999999999
2018-12-12 07:00:00,85.05,68488605,6170305
2018-12-12 08:00:00,90.12,70780.8875,6038.932500000001
2018-12-12 09:00:00,89.68,71177585,6689.3025
2018-12-12 10:00:00,86.88,71549635,7733.93
2018-12-12 11:00:00,81.06,72164.58,8446455
2018-12-12 12:00:00,75.95,71277765,8385.6775
2018-12-12 13:00:00,76.41,71113.77,7705.0675
2018-12-12 14:00:00,79.41,70096.46,6535.2275
2018-12-12 15:00:00,82.24,69962.5125,5390305
2018-12-12 16:00:00,82.18,70572.8575,5401.712500000001
2018-12-12 17:00:00,89.86,72470.59,6306.3875
2018-12-12 18:00:00,83.45,72083.4725,7201.9625
2018-12-12 19:00:00,77.27,70588.3625,7970765
2018-12-12 20:00:00,69.99,67248.1875,8530.0475
